# --------------------------- WARNING ------------------------------
# The data you have obtained are provisional and subject to revision.
#
# Contact your state water supply staff for assistance
# http://www.wcc.nrcs.usda.gov/partnerships/links_wsfs.html
#
# United States Department of Agriculture
# Natural Resources Conservation Service
# National Water and Climate Center
# Portland Oregon
#
# P R E C I P I T A T I O N   U P D A T E
#
# This report is based on mountain data from USDA-NRCS SNOTEL Sites
# Data are based on the first reading of the day (typically 00:00)
# Monday: February 10 2014
# 
# Medians and averages are calculated for the period 1981-2010.
#
# retrieved: Wednesday: February 10 2021 PDT
#
# This file contains the Columbia River Basin SNOTEL Precipitation Update Report
#
# This file contains a list of stations and basin summaries of hydrologic conditions.
# The fields are comma delimited and the first line after this header describes the contents of each column:
#
#    column                             column definition
#    -------------------------          -------------------------------------
#  1 Lat                                decimal latitude
#  2 Long                               decimal longitude w/negative sign
#  3 YYYYMMDD                           date of observation
#  4 Basin_name                         state sub-basin name
#  5 Station_id                         Snotel system identification code
#  6 Acton_id                           Snow Survey Program ACTON code
#  7 Station_name                       station name
#  8 Elevation                          elevation (feet)
#  9 Prcp_md_amt                        current total precipitation from the beginning of the month to the current date (inches)
# 10 Prcp_md_avg                        month to date precipitation Average (inches)
# 11 Prcp_md_pctavg                     current month to date precipitation as percent of Average
# 12 Prcp_md_pctavg_flag                month to date precipitation validity code
# 13 Prec_wd_amt                        water year to date precipitation (inches)
# 14 Prec_wd_avg                        water year to date precipitation Average (inches)
# 15 Prec_wd_pct                        water year to date precipitation as percent of Average
# 16 Prec_wd_pct_flag                   water year to date precipitation validity code
#
# Data-value qualification codes included in this output:
#  -997 Data may not provide a valid measure of conditions
#         If the current swe data value is > 0 and the Median is 0 then the percent of Median flag = -997
#         If either the current data value or the Median is missing then the percent of Median cell will be blank and the percent of Median flag will be -997
#         If the current swe value is < 10% of the Median peak swe then the percent of Median flag = -997
#         If over 1/2 of the stations for a basin report missing or invalid data then the percent of Median flag = -997
#  -998 No Normal available
#  -999 Missing data
#         If the current data value is missing then the current data value = -999
#         If the current precipitation is negative then the current precipitation value = -999
#         If the current swe is < -1 then the current swe value = -999
#         If over 1/2 of the stations for a basin are missing then the percent of Average cell is blank
#
# If the Basin Index (%) for comparison value is flagged as potentially invalid
# care should be taken to evaluate if the value is representative of conditions in the basin.
#
# The TOTAL PRECIPITATION percent of Average represents the total,,,,,,,,,,,,,,,,
# precipitation (beginning October 1st) found at selected SNOTEL sites in,,,,,,,,,,,,,,,,
# or near the basin compared to the Average value for those sites on this day.,,,,,,,,,,,,,,,,
# Site -- Either: (a) the current value is missing; 
#(b) the median or average for the day is not available or is zero; or 
#(c) for snow water equivalent the median for the day is less than 10% of the maximum median value for  the year.
# Basin - More than half of the sites within the basin are flagged with * preventing the 
#calculation of a meaningful basin index.
The basin index is calculated as the sum of the valid current values 
divided by the sum of the corresponding medians (for snow water equivalent)
or averages (for precipitation) and the resulting fraction multiplied by 100.
##########################################################################,,,,,,,,,,,,,
Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Prcp_md_amt,Prcp_md_avg,Prcp_md_pctavg,Prcp_md_pctavg_flag,Prec_wd_amt,Prec_wd_avg,Prec_wd_pct,Prec_wd_pct_flag, 
48.5666667,-115.4500000,20140210,"KOOTENAI RIVER IN MONTANA",311,"15A08S","Banfield Mountain","5600",0.1,1.1,9,,12.7,17.8,71,,
48.3000000,-116.0666667,20140210,"KOOTENAI RIVER IN MONTANA",323,"16A08S","Bear Mountain","5400",0.2,2.3,9,,29.7,49.5,60,,
48.9833333,-115.8166667,20140210,"KOOTENAI RIVER IN MONTANA",918,"15A05S","Garver Creek","4250",0.1,0.6,17,,7.7,12.9,60,,
48.9166667,-114.7666667,20140210,"KOOTENAI RIVER IN MONTANA",500,"14A11S","Grave Creek","4300",0.2,1.2,17,,16.1,22.8,71,,
48.3000000,-114.8333333,20140210,"KOOTENAI RIVER IN MONTANA",510,"14A14S","Hand Creek","5035",0.2,0.7,29,,9.7,11.7,83,,
48.9666667,-115.9500000,20140210,"KOOTENAI RIVER IN MONTANA",516,"15A03S","Hawkins Lake","6450",0.2,1.3,15,,15.3,20.9,73,,
48.1333333,-115.6166667,20140210,"KOOTENAI RIVER IN MONTANA",932,"15A12S","Poorman Creek","5100",0.5,2.6,19,,25.7,39.8,65,,
48.9166667,-114.8666667,20140210,"KOOTENAI RIVER IN MONTANA",787,"14A12S","Stahl Peak","6030",0.1,1.3,8,,21.6,26.6,81,,
,,,,"KOOTENAI RIVER IN MONTANA",,,Basin Index (%),"","",14,,"","",69,, 
48.2000000,-114.5166667,20140210,"FLATHEAD RIVER BASIN",1165,"14A19S","Ashley Divide","4820",0.3,-998,,-997,6.1,-998,,-997,
48.1333333,-113.0166667,20140210,"FLATHEAD RIVER BASIN",307,"13A15S","Badger Pass","6900",0.6,1.4,43,,18.0,23.2,78,,
47.6833333,-114.0000000,20140210,"FLATHEAD RIVER BASIN",346,"13B25S","Bisson Creek","4920",0.6,0.8,75,,10.3,11.5,90,,
47.9833333,-114.3500000,20140210,"FLATHEAD RIVER BASIN",1144,"14B04S","Blacktail Mtn","5650",0.4,-998,,-997,7.3,-998,,-997,
48.4333333,-113.9333333,20140210,"FLATHEAD RIVER BASIN",469,"13A24S","Emery Creek","4350",0.1,0.7,14,,14.8,17.1,87,,
48.8000000,-113.8500000,20140210,"FLATHEAD RIVER BASIN",482,"13A19S","Flattop Mtn.","6300",0.3,1.7,18,,29.9,33.8,88,,
48.9166667,-114.7666667,20140210,"FLATHEAD RIVER BASIN",500,"14A11S","Grave Creek","4300",0.2,1.2,17,,16.1,22.8,71,,
48.3000000,-114.8333333,20140210,"FLATHEAD RIVER BASIN",510,"14A14S","Hand Creek","5035",0.2,0.7,29,,9.7,11.7,83,,
47.4333333,-113.7833333,20140210,"FLATHEAD RIVER BASIN",562,"13B22S","Kraft Creek","4750",0.8,1.1,73,,17.9,18.7,96,,
48.8000000,-113.6666667,20140210,"FLATHEAD RIVER BASIN",613,"13A27S","Many Glacier","4900",0.3,1.0,30,,14.5,22.3,65,,
47.6833333,-113.9666667,20140210,"FLATHEAD RIVER BASIN",646,"13B24S","Moss Peak","6780",1.0,1.5,67,,25.2,25.4,99,,
48.1500000,-113.9500000,20140210,"FLATHEAD RIVER BASIN",664,"13A25S","Noisy Basin","6040",0.5,1.6,31,,29.3,30.3,97,,
47.2666667,-113.7500000,20140210,"FLATHEAD RIVER BASIN",667,"13B07S","North Fork Jocko","6330",1.1,2.5,44,,33.1,35.5,93,,
48.3000000,-113.3333333,20140210,"FLATHEAD RIVER BASIN",693,"13A26S","Pike Creek","5930",0.4,1.1,36,,19.3,21.2,91,,
47.1833333,-114.3333333,20140210,"FLATHEAD RIVER BASIN",783,"14B05S","Sleeping Woman","6150",1.1,0.9,122,,12.3,14.7,84,,
48.9166667,-114.8666667,20140210,"FLATHEAD RIVER BASIN",787,"14A12S","Stahl Peak","6030",0.1,1.3,8,,21.6,26.6,81,,
47.0000000,-113.9333333,20140210,"FLATHEAD RIVER BASIN",901,"13C01S","Stuart Mountain","7400",1.5,1.6,94,,19.3,22.8,85,,
,,,,"FLATHEAD RIVER BASIN",,,Basin Index (%),"","",46,,"","",86,, 
46.1000000,-113.1333333,20140210,"UPPER CLARK FORK RIVER BASIN",313,"13C44S","Barker Lakes","8250",0.7,0.6,117,,7.9,10.5,75,,
45.8000000,-112.5166667,20140210,"UPPER CLARK FORK RIVER BASIN",315,"12D09S","Basin Creek","7180",0.7,0.2,350,,7.0,6.0,117,,
46.4166667,-113.4333333,20140210,"UPPER CLARK FORK RIVER BASIN",349,"13C13S","Black Pine","7210",1.0,0.5,200,,9.1,9.1,100,,
46.4666667,-113.4000000,20140210,"UPPER CLARK FORK RIVER BASIN",410,"13C33S","Combination","5600",0.7,0.3,233,,6.2,6.5,95,,
47.0500000,-112.6000000,20140210,"UPPER CLARK FORK RIVER BASIN",413,"12B16S","Copper Bottom","5200",0.4,0.8,50,,9.7,11.7,83,,
47.0833333,-112.7333333,20140210,"UPPER CLARK FORK RIVER BASIN",414,"12B14S","Copper Camp","6950",0.7,1.4,50,,13.6,23.0,59,,
46.8833333,-113.3166667,20140210,"UPPER CLARK FORK RIVER BASIN",604,"13C38S","Lubrecht Flume","4680",0.6,0.5,120,,6.1,7.4,82,,
46.8500000,-112.5000000,20140210,"UPPER CLARK FORK RIVER BASIN",903,"12C22S","Nevada Ridge","7020",0.9,0.7,129,,9.9,11.5,86,,
46.8666667,-113.2833333,20140210,"UPPER CLARK FORK RIVER BASIN",657,"13C31S","N Fk Elk Creek","6250",0.4,0.6,67,,7.6,9.6,79,,
47.2666667,-113.7500000,20140210,"UPPER CLARK FORK RIVER BASIN",667,"13B07S","North Fork Jocko","6330",1.1,2.5,44,,33.1,35.5,93,,
46.1333333,-113.3000000,20140210,"UPPER CLARK FORK RIVER BASIN",930,"13C36S","Peterson Meadows","7200",0.8,0.6,133,,7.6,7.5,101,,
46.3500000,-112.2666667,20140210,"UPPER CLARK FORK RIVER BASIN",722,"12C11S","Rocker Peak","8000",0.9,0.5,180,,9.2,9.1,101,,
46.2500000,-113.7666667,20140210,"UPPER CLARK FORK RIVER BASIN",760,"13C03S","Skalkaho Summit","7250",1.1,0.9,122,,14.2,15.8,90,,
47.0000000,-113.9333333,20140210,"UPPER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",1.5,1.6,94,,19.3,22.8,85,,
46.2666667,-113.1666667,20140210,"UPPER CLARK FORK RIVER BASIN",850,"13C43S","Warm Springs","7800",1.0,0.9,111,,13.9,15.2,91,,
,,,,"UPPER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",99,,"","",87,, 
46.1833333,-113.8500000,20140210,"BITTERROOT",433,"13C39S","Daly Creek","5780",0.8,0.6,133,,8.1,9.7,84,,
46.6333333,-114.5833333,20140210,"BITTERROOT",588,"14C05S","Lolo Pass","5240",0.8,1.6,50,,18.5,24.5,76,,
45.6666667,-113.9500000,20140210,"BITTERROOT",638,"13D16S","Moose Creek","6200",1.3,0.9,144,,14.6,14.5,101,,
45.7333333,-114.4833333,20140210,"BITTERROOT",662,"14D02S","Nez Perce Camp","5650",1.6,0.8,200,,16.5,14.4,115,,
45.7000000,-113.9666667,20140210,"BITTERROOT",727,"13D22S","Saddle Mtn.","7940",1.5,1.1,136,,14.2,16.3,87,,
46.2500000,-113.7666667,20140210,"BITTERROOT",760,"13C03S","Skalkaho Summit","7250",1.1,0.9,122,,14.2,15.8,90,,
46.1500000,-114.4500000,20140210,"BITTERROOT",835,"14C13S","Twelvemile Creek","5600",1.5,1.5,100,,19.6,22.9,86,,
46.1500000,-114.5000000,20140210,"BITTERROOT",836,"14C12S","Twin Lakes","6400",1.9,1.8,106,,27.6,31.9,87,,
,,,,"BITTERROOT",,,Basin Index (%),"","",114,,"","",89,, 
46.9833333,-115.0333333,20140210,"LOWER CLARK FORK RIVER BASIN",530,"15C10S","Hoodoo Basin","6050",1.3,2.0,65,,23.1,33.4,69,,
47.5333333,-115.7833333,20140210,"LOWER CLARK FORK RIVER BASIN",535,"15B21S","Humboldt Gulch","4250",0.4,1.5,27,,18.8,26.6,71,,
46.6333333,-114.5833333,20140210,"LOWER CLARK FORK RIVER BASIN",588,"14C05S","Lolo Pass","5240",0.8,1.6,50,,18.5,24.5,76,,
47.4500000,-115.7000000,20140210,"LOWER CLARK FORK RIVER BASIN",594,"15B02S","Lookout","5190",0.5,1.7,29,,16.9,28.9,58,,
48.1333333,-115.6166667,20140210,"LOWER CLARK FORK RIVER BASIN",932,"15A12S","Poorman Creek","5100",0.5,2.6,19,,25.7,39.8,65,,
47.1833333,-114.3333333,20140210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",1.1,0.9,122,,12.3,14.7,84,,
47.0000000,-113.9333333,20140210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",1.5,1.6,94,,19.3,22.8,85,,
47.5500000,-115.8166667,20140210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",0.8,1.6,50,,16.2,26.3,62,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",51,,"","",69,, 
48.3000000,-116.0666667,20140210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",0.2,2.3,9,,29.7,49.5,60,,
48.6833333,-117.1833333,20140210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",0.1,1.2,8,,16.5,25.2,65,,
47.5333333,-115.7833333,20140210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",0.4,1.5,27,,18.8,26.6,71,,
47.4500000,-115.7000000,20140210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",0.5,1.7,29,,16.9,28.9,58,,
47.0833333,-115.9666667,20140210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",1.1,2.6,42,,31.3,41.9,75,,
47.1500000,-116.2666667,20140210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",1.2,1.8,67,,21.7,30.6,71,,
48.0500000,-116.2333333,20140210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",0.4,1.6,25,,20.6,32.3,64,,
47.8833333,-117.0833333,20140210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",0.6,1.3,46,,15.5,24.3,64,,
48.3666667,-116.6333333,20140210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",0.3,1.8,17,,15.3,29.3,52,,
46.9500000,-116.3333333,20140210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",0.4,1.3,31,,14.5,21.0,69,,
47.5500000,-115.8166667,20140210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",0.8,1.6,50,,16.2,26.3,62,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",32,,"","",65,, 
48.6833333,-117.1833333,20140210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",0.1,1.2,8,,16.5,25.2,65,,
48.7166667,-120.6666667,20140210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",0.3,-998,,-997,17.0,-998,,-997,
48.3666667,-119.0833333,20140210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",0.4,1.0,40,,3.9,13.1,30,,
48.6500000,-119.8333333,20140210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",0.1,0.6,17,,3.4,10.1,34,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",21,,"","",49,, 
47.3500000,-120.6833333,20140210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",0.8,1.2,67,,11.1,22.1,50,,
48.2000000,-120.9166667,20140210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",0.8,2.9,28,,25.2,46.7,54,,
42.0166667,-115.0000000,20140210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",1.8,0.6,300,,9.5,11.6,82,,
48.4500000,-120.9166667,20140210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",0.5,2.5,20,,21.2,43.4,49,,
47.9833333,-120.5666667,20140210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",0.4,1.1,36,,9.3,22.3,42,,
47.7500000,-121.1000000,20140210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",0.5,2.5,20,,39.0,55.1,71,,
47.2333333,-120.3000000,20140210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",0.9,0.9,100,,9.8,15.2,64,,
47.2833333,-120.3666667,20140210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",0.7,0.8,88,,8.4,15.2,55,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",51,,"","",58,, 
46.8166667,-121.3333333,20140210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",1.0,2.3,43,,20.9,37.6,56,,
47.5333333,-121.0833333,20140210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",0.4,2.3,17,,23.5,41.0,57,,
46.5500000,-121.1666667,20140210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",1.8,1.5,120,,14.8,21.5,69,,
47.2833333,-120.4833333,20140210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",0.7,1.1,64,,9.7,19.1,51,,
46.3500000,-121.0833333,20140210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",1.7,1.5,113,,9.9,20.6,48,,
46.9000000,-121.4833333,20140210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",0.9,2.7,33,,23.7,48.9,48,,
47.3833333,-121.0666667,20140210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",1.1,2.0,55,,21.4,37.4,57,,
46.6333333,-121.3833333,20140210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",0.5,1.6,31,,17.3,27.2,64,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",54,,"","",56,, 
43.9333333,-110.4500000,20140210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",2.0,0.8,250,,15.0,14.9,101,,
42.9666667,-110.6166667,20140210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",2.4,0.8,300,,13.8,13.7,101,,
42.6500000,-110.8166667,20140210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",4.0,1.0,400,,20.1,16.9,119,,
43.1333333,-110.2000000,20140210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",2.0,0.5,400,,9.0,8.2,110,,
43.3500000,-110.4333333,20140210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",3.1,0.8,388,,13.5,14.5,93,,
44.1333333,-110.8333333,20140210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",3.1,1.5,207,,23.4,25.6,91,,
43.3833333,-110.1333333,20140210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",1.1,0.4,275,,8.3,8.7,95,,
44.2166667,-110.6666667,20140210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",3.3,1.5,220,,22.4,24.8,90,,
43.1666667,-110.1333333,20140210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",3.1,0.7,443,,14.3,12.0,119,,
43.5166667,-110.9166667,20140210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",3.5,1.2,292,,18.6,19.5,95,,
42.5000000,-110.9166667,20140210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",2.5,0.7,357,,12.2,11.4,107,,
42.5333333,-110.6666667,20140210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",3.9,1.1,355,,19.1,16.5,116,,
43.7500000,-110.0500000,20140210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",2.9,1.0,290,,18.8,16.9,111,,
44.1500000,-110.2166667,20140210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",2.3,1.1,209,,18.4,18.5,99,,
42.8166667,-110.8333333,20140210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",3.7,1.3,285,,24.3,23.0,106,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",298,,"","",102,, 
44.5000000,-111.1333333,20140210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",2.1,1.4,150,,23.0,26.5,87,,
44.4333333,-112.0000000,20140210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",1.0,0.6,167,,5.7,11.1,51,,
44.1333333,-110.8333333,20140210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",3.1,1.5,207,,23.4,25.6,91,,
44.4166667,-111.3833333,20140210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",1.1,0.8,138,,9.9,13.2,75,,
44.2166667,-110.6666667,20140210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",3.3,1.5,220,,22.4,24.8,90,,
