Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Wteq_amt,Wteq_med,Wteq_amt_pct_med,Wteq_amt_pct_med_flag,Prec_wytd_amt,Prec_wytd_avg,Prec_wytd_pctavg,Prec_wytd_pct_avg_flag, 
48.5666667,-115.4500000,20200210,"KOOTENAI RIVER IN MONTANA",311,"15A08S","Banfield Mountain","5600",11.8,12.2,97,,14.2,17.8,80,,
48.3000000,-116.0666667,20200210,"KOOTENAI RIVER IN MONTANA",323,"16A08S","Bear Mountain","5400",42.7,38.6,111,,48.5,49.5,98,,
48.9833333,-115.8166667,20200210,"KOOTENAI RIVER IN MONTANA",918,"15A05S","Garver Creek","4250",8.8,6.9,128,,14.9,12.9,116,,
48.9166667,-114.7666667,20200210,"KOOTENAI RIVER IN MONTANA",500,"14A11S","Grave Creek","4300",13.2,11.4,116,,21.7,22.8,95,,
48.3000000,-114.8333333,20200210,"KOOTENAI RIVER IN MONTANA",510,"14A14S","Hand Creek","5035",7.3,7.8,94,,7.5,11.7,64,,
48.9666667,-115.9500000,20200210,"KOOTENAI RIVER IN MONTANA",516,"15A03S","Hawkins Lake","6450",20.7,16.8,123,,24.4,20.9,117,,
48.1333333,-115.6166667,20200210,"KOOTENAI RIVER IN MONTANA",932,"15A12S","Poorman Creek","5100",26.2,23.7,111,,36.1,39.8,91,,
48.9166667,-114.8666667,20200210,"KOOTENAI RIVER IN MONTANA",787,"14A12S","Stahl Peak","6030",30.7,23.2,132,,26.8,26.6,101,,
,,,,"KOOTENAI RIVER IN MONTANA",,,Basin Index (%),"","",115,,"","",96,, 
48.2000000,-114.5166667,20200210,"FLATHEAD RIVER BASIN",1165,"14A19S","Ashley Divide","4820",-999,-998,,-997,5.0,-998,,-997,
48.1333333,-113.0166667,20200210,"FLATHEAD RIVER BASIN",307,"13A15S","Badger Pass","6900",25.9,20.3,128,,21.4,23.2,92,,
47.6833333,-114.0000000,20200210,"FLATHEAD RIVER BASIN",346,"13B25S","Bisson Creek","4920",7.5,6.8,110,,11.2,11.5,97,,
47.9833333,-114.3500000,20200210,"FLATHEAD RIVER BASIN",1144,"14B04S","Blacktail Mtn","5650",8.0,-998,,-997,8.7,-998,,-997,
48.4333333,-113.9333333,20200210,"FLATHEAD RIVER BASIN",469,"13A24S","Emery Creek","4350",13.2,10.4,127,,19.2,17.1,112,,
48.8000000,-113.8500000,20200210,"FLATHEAD RIVER BASIN",482,"13A19S","Flattop Mtn.","6300",40.1,29.7,135,,38.6,33.8,114,,
