Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Wteq_amt,Wteq_med,Wteq_amt_pct_med,Wteq_amt_pct_med_flag,Prec_wytd_amt,Prec_wytd_avg,Prec_wytd_pctavg,Prec_wytd_pct_avg_flag, 
48.5666667,-115.4500000,20120210,"KOOTENAI RIVER IN MONTANA",311,"15A08S","Banfield Mountain","5600",13.0,12.2,107,,18.3,17.8,103,,
48.3000000,-116.0666667,20120210,"KOOTENAI RIVER IN MONTANA",323,"16A08S","Bear Mountain","5400",37.8,38.6,98,,41.8,49.5,84,,
48.9833333,-115.8166667,20120210,"KOOTENAI RIVER IN MONTANA",918,"15A05S","Garver Creek","4250",9.0,6.9,130,,14.5,12.9,112,,
48.9166667,-114.7666667,20120210,"KOOTENAI RIVER IN MONTANA",500,"14A11S","Grave Creek","4300",10.1,11.4,89,,19.4,22.8,85,,
48.3000000,-114.8333333,20120210,"KOOTENAI RIVER IN MONTANA",510,"14A14S","Hand Creek","5035",6.9,7.8,88,,12.5,11.7,107,,
48.9666667,-115.9500000,20120210,"KOOTENAI RIVER IN MONTANA",516,"15A03S","Hawkins Lake","6450",22.0,16.8,131,,23.8,20.9,114,,
48.1333333,-115.6166667,20120210,"KOOTENAI RIVER IN MONTANA",932,"15A12S","Poorman Creek","5100",27.9,23.7,118,,36.7,39.8,92,,
48.9166667,-114.8666667,20120210,"KOOTENAI RIVER IN MONTANA",787,"14A12S","Stahl Peak","6030",19.8,23.2,85,,24.5,26.6,92,,
,,,,"KOOTENAI RIVER IN MONTANA",,,Basin Index (%),"","",104,,"","",95,, 
48.2000000,-114.5166667,20120210,"FLATHEAD RIVER BASIN",1165,"14A19S","Ashley Divide","4820",-999,-998,,-997,7.8,-998,,-997,
48.1333333,-113.0166667,20120210,"FLATHEAD RIVER BASIN",307,"13A15S","Badger Pass","6900",25.0,20.3,123,,24.6,23.2,106,,
47.6833333,-114.0000000,20120210,"FLATHEAD RIVER BASIN",346,"13B25S","Bisson Creek","4920",6.9,6.8,101,,12.9,11.5,112,,
47.9833333,-114.3500000,20120210,"FLATHEAD RIVER BASIN",1144,"14B04S","Blacktail Mtn","5650",8.8,-998,,-997,9.2,-998,,-997,
48.4333333,-113.9333333,20120210,"FLATHEAD RIVER BASIN",469,"13A24S","Emery Creek","4350",7.9,10.4,76,,16.3,17.1,95,,
48.8000000,-113.8500000,20120210,"FLATHEAD RIVER BASIN",482,"13A19S","Flattop Mtn.","6300",29.1,29.7,98,,35.9,33.8,106,,
48.9166667,-114.7666667,20120210,"FLATHEAD RIVER BASIN",500,"14A11S","Grave Creek","4300",10.1,11.4,89,,19.4,22.8,85,,
48.3000000,-114.8333333,20120210,"FLATHEAD RIVER BASIN",510,"14A14S","Hand Creek","5035",6.9,7.8,88,,12.5,11.7,107,,
47.4333333,-113.7833333,20120210,"FLATHEAD RIVER BASIN",562,"13B22S","Kraft Creek","4750",9.6,-998,,-997,16.7,18.7,89,,
48.8000000,-113.6666667,20120210,"FLATHEAD RIVER BASIN",613,"13A27S","Many Glacier","4900",11.4,10.1,113,,21.7,22.3,97,,
47.6833333,-113.9666667,20120210,"FLATHEAD RIVER BASIN",646,"13B24S","Moss Peak","6780",23.4,23.6,99,,26.8,25.4,106,,
48.1500000,-113.9500000,20120210,"FLATHEAD RIVER BASIN",664,"13A25S","Noisy Basin","6040",19.0,26.8,71,,26.1,30.3,86,,
47.2666667,-113.7500000,20120210,"FLATHEAD RIVER BASIN",667,"13B07S","North Fork Jocko","6330",22.9,28.8,80,,31.5,35.5,89,,
48.3000000,-113.3333333,20120210,"FLATHEAD RIVER BASIN",693,"13A26S","Pike Creek","5930",8.1,-998,,-997,23.5,21.2,111,,
47.1833333,-114.3333333,20120210,"FLATHEAD RIVER BASIN",783,"14B05S","Sleeping Woman","6150",12.3,10.1,122,,17.2,14.7,117,,
48.9166667,-114.8666667,20120210,"FLATHEAD RIVER BASIN",787,"14A12S","Stahl Peak","6030",19.8,23.2,85,,24.5,26.6,92,,
47.0000000,-113.9333333,20120210,"FLATHEAD RIVER BASIN",901,"13C01S","Stuart Mountain","7400",21.8,21.9,100,,23.6,22.8,104,,
,,,,"FLATHEAD RIVER BASIN",,,Basin Index (%),"","",94,,"","",99,, 
46.1000000,-113.1333333,20120210,"UPPER CLARK FORK RIVER BASIN",313,"13C44S","Barker Lakes","8250",6.9,8.6,80,,9.7,10.5,92,,
