Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Wteq_amt,Wteq_med,Wteq_amt_pct_med,Wteq_amt_pct_med_flag,Prec_wytd_amt,Prec_wytd_avg,Prec_wytd_pctavg,Prec_wytd_pct_avg_flag, 
48.5666667,-115.4500000,20150210,"KOOTENAI RIVER IN MONTANA",311,"15A08S","Banfield Mountain","5600",8.7,12.2,71,,17.1,17.8,96,,
48.3000000,-116.0666667,20150210,"KOOTENAI RIVER IN MONTANA",323,"16A08S","Bear Mountain","5400",23.5,38.6,61,,48.9,49.5,99,,
48.9833333,-115.8166667,20150210,"KOOTENAI RIVER IN MONTANA",918,"15A05S","Garver Creek","4250",5.4,6.9,78,,13.0,12.9,101,,
48.9166667,-114.7666667,20150210,"KOOTENAI RIVER IN MONTANA",500,"14A11S","Grave Creek","4300",10.7,11.4,94,,25.9,22.8,114,,
48.3000000,-114.8333333,20150210,"KOOTENAI RIVER IN MONTANA",510,"14A14S","Hand Creek","5035",6.1,7.8,78,,12.8,11.7,109,,
48.9666667,-115.9500000,20150210,"KOOTENAI RIVER IN MONTANA",516,"15A03S","Hawkins Lake","6450",15.7,16.8,93,,24.8,20.9,119,,
48.1333333,-115.6166667,20150210,"KOOTENAI RIVER IN MONTANA",932,"15A12S","Poorman Creek","5100",15.4,23.7,65,,45.9,39.8,115,,
48.9166667,-114.8666667,20150210,"KOOTENAI RIVER IN MONTANA",787,"14A12S","Stahl Peak","6030",23.0,23.2,99,,28.0,26.6,105,,
,,,,"KOOTENAI RIVER IN MONTANA",,,Basin Index (%),"","",77,,"","",107,, 
48.2000000,-114.5166667,20150210,"FLATHEAD RIVER BASIN",1165,"14A19S","Ashley Divide","4820",-999,-998,,-997,10.8,-998,,-997,
48.1333333,-113.0166667,20150210,"FLATHEAD RIVER BASIN",307,"13A15S","Badger Pass","6900",22.9,20.3,113,,22.4,23.2,97,,
